Audio Name,Segment Index,0_Absolute energy,0_Area under the curve,0_Autocorrelation,0_Average power,0_Centroid,0_ECDF Percentile Count_0,0_ECDF Percentile Count_1,0_ECDF Percentile_0,0_ECDF Percentile_1,0_ECDF_0,0_ECDF_1,0_ECDF_2,0_ECDF_3,0_ECDF_4,0_ECDF_5,0_ECDF_6,0_ECDF_7,0_ECDF_8,0_ECDF_9,0_Entropy,0_Fundamental frequency,0_Histogram mode,0_Human range energy,0_Interquartile range,0_Kurtosis,0_LPCC_0,0_LPCC_1,0_LPCC_10,0_LPCC_11,0_LPCC_2,0_LPCC_3,0_LPCC_4,0_LPCC_5,0_LPCC_6,0_LPCC_7,0_LPCC_8,0_LPCC_9,0_MFCC_0,0_MFCC_1,0_MFCC_10,0_MFCC_11,0_MFCC_2,0_MFCC_3,0_MFCC_4,0_MFCC_5,0_MFCC_6,0_MFCC_7,0_MFCC_8,0_MFCC_9,0_Max,0_Max power spectrum,0_Maximum frequency,0_Mean,0_Mean absolute deviation,0_Mean absolute diff,0_Mean diff,0_Median,0_Median absolute deviation,0_Median absolute diff,0_Median diff,0_Median frequency,0_Min,0_Negative turning points,0_Neighbourhood peaks,0_Peak to peak distance,0_Positive turning points,0_Power bandwidth,0_Root mean square,0_Signal distance,0_Skewness,0_Slope,0_Spectral centroid,0_Spectral decrease,0_Spectral distance,0_Spectral entropy,0_Spectral kurtosis,0_Spectral positive turning points,0_Spectral roll-off,0_Spectral roll-on,0_Spectral skewness,0_Spectral slope,0_Spectral spread,0_Spectral variation,0_Spectrogram mean coefficient_0.0Hz,0_Spectrogram mean coefficient_10064.52Hz,0_Spectrogram mean coefficient_10838.71Hz,0_Spectrogram mean coefficient_11612.9Hz,0_Spectrogram mean coefficient_12387.1Hz,0_Spectrogram mean coefficient_13161.29Hz,0_Spectrogram mean coefficient_13935.48Hz,0_Spectrogram mean coefficient_14709.68Hz,0_Spectrogram mean coefficient_1548.39Hz,0_Spectrogram mean coefficient_15483.87Hz,0_Spectrogram mean coefficient_16258.06Hz,0_Spectrogram mean coefficient_17032.26Hz,0_Spectrogram mean coefficient_17806.45Hz,0_Spectrogram mean coefficient_18580.65Hz,0_Spectrogram mean coefficient_19354.84Hz,0_Spectrogram mean coefficient_20129.03Hz,0_Spectrogram mean coefficient_20903.23Hz,0_Spectrogram mean coefficient_21677.42Hz,0_Spectrogram mean coefficient_22451.61Hz,0_Spectrogram mean coefficient_2322.58Hz,0_Spectrogram mean coefficient_23225.81Hz,0_Spectrogram mean coefficient_24000.0Hz,0_Spectrogram mean coefficient_3096.77Hz,0_Spectrogram mean coefficient_3870.97Hz,0_Spectrogram mean coefficient_4645.16Hz,0_Spectrogram mean coefficient_5419.35Hz,0_Spectrogram mean coefficient_6193.55Hz,0_Spectrogram mean coefficient_6967.74Hz,0_Spectrogram mean coefficient_774.19Hz,0_Spectrogram mean coefficient_7741.94Hz,0_Spectrogram mean coefficient_8516.13Hz,0_Spectrogram mean coefficient_9290.32Hz,0_Standard deviation,0_Sum absolute diff,0_Variance,0_Wavelet absolute mean_12000.0Hz,0_Wavelet absolute mean_1333.33Hz,0_Wavelet absolute mean_1500.0Hz,0_Wavelet absolute mean_1714.29Hz,0_Wavelet absolute mean_2000.0Hz,0_Wavelet absolute mean_2400.0Hz,0_Wavelet absolute mean_3000.0Hz,0_Wavelet absolute mean_4000.0Hz,0_Wavelet absolute mean_6000.0Hz,0_Wavelet energy_12000.0Hz,0_Wavelet energy_1333.33Hz,0_Wavelet energy_1500.0Hz,0_Wavelet energy_1714.29Hz,0_Wavelet energy_2000.0Hz,0_Wavelet energy_2400.0Hz,0_Wavelet energy_3000.0Hz,0_Wavelet energy_4000.0Hz,0_Wavelet energy_6000.0Hz,0_Wavelet entropy,0_Wavelet standard deviation_12000.0Hz,0_Wavelet standard deviation_1333.33Hz,0_Wavelet standard deviation_1500.0Hz,0_Wavelet standard deviation_1714.29Hz,0_Wavelet standard deviation_2000.0Hz,0_Wavelet standard deviation_2400.0Hz,0_Wavelet standard deviation_3000.0Hz,0_Wavelet standard deviation_4000.0Hz,0_Wavelet standard deviation_6000.0Hz,0_Wavelet variance_12000.0Hz,0_Wavelet variance_1333.33Hz,0_Wavelet variance_1500.0Hz,0_Wavelet variance_1714.29Hz,0_Wavelet variance_2000.0Hz,0_Wavelet variance_2400.0Hz,0_Wavelet variance_3000.0Hz,0_Wavelet variance_4000.0Hz,0_Wavelet variance_6000.0Hz,0_Zero crossing rate
Sabrina Carpenter - Espresso.mp3,0,62567.74666888308,3.406074143554657,56.0,4171.188904576796,7.555884560955416,144000.0,576000.0,-0.2301253378391266,0.23235063254833221,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9994878405149301,40.733333333333334,-0.08458354473114016,1.354617133161167e-05,0.3628588207066059,0.18571574558876902,0.029937087809913072,3.00631783265739,0.2903265951932045,3.00631783265739,0.2903265951932045,0.8192507636121962,0.6193837820356798,0.5805930315065995,0.55165485728853,0.5805930315065999,0.6193837820356798,0.8192507636121961,37.76634098479191,-29.247913612478392,28.768320037056952,-16.467228200756104,34.12597493211078,-161.43509198235915,156.38002922939242,-213.12047552348903,113.2152442594261,-26.205834254265174,-348.8422669360521,217.34674981759503,1.017366886138916,0.12135862667495999,13214.6,6.941582615820355e-05,0.22877819997251836,0.04756054004774425,1.3059731084930342e-07,-0.0017463676631450653,0.18142050132155418,0.033460408449172974,-0.00016366690397262573,2371.6666666666665,-0.9861793518066406,130660.0,23375.0,2.0035462379455566,130660.0,2889.4666666666667,0.29478746267646205,721590.4250463101,-0.00026470364115382375,-6.546394498449024e-11,4349.353333332181,0.0001694989883666148,-3046984809006.9424,0.6306838408795736,2.898156555789046,120656.0,13214.6,71.06666666666666,0.9723911356352275,-4.427420666488512e-10,4603.683757654942,0.42770999786919184,2.184938433044536e-07,4.965414720591783e-07,3.766589063861171e-07,2.263619484380031e-07,1.5984386773493574e-07,9.146435695783956e-08,5.30616218149781e-08,3.002736419284995e-08,3.397243455295868e-06,1.497634150635446e-08,1.1177970844591351e-08,1.2286452470139669e-08,1.023699737925916e-08,6.124069522193511e-09,4.867145003799306e-10,1.7182625779926037e-10,7.644618642816434e-11,3.7751383475383886e-11,2.0005085482887695e-11,1.8659780043315931e-06,1.1511754411321896e-11,4.436282520923202e-12,1.0884179056779189e-06,7.367165175004583e-07,6.3836394191174e-07,4.1992311125019847e-07,3.81554623796939e-07,3.332280511623328e-07,1.533358274471823e-05,3.531197564868121e-07,4.2875026999634336e-07,4.962357684342848e-07,0.294787454503528,34243.54127383581,0.0868996433326696,2.639345137942868e-07,7.434427629215246e-06,6.4120494472084515e-06,5.373519767095739e-06,4.333622734538643e-06,3.3335146038067172e-06,2.384569638345826e-06,1.5346214349883826e-06,8.236431657430298e-07,0.0738283019513123,0.33184901917954807,0.30037677799856716,0.2721759987768034,0.24415583366781268,0.2144678153842315,0.18169056717732163,0.14621665653787747,0.11066535983665457,2.1084126396931446,0.07382830195084054,0.3318490190962712,0.3003767779301292,0.27217599872375914,0.24415583362935306,0.21446781535832476,0.1816905671616737,0.14621665652982416,0.11066535983358952,0.005450618168944485,0.11012377147515734,0.09022620871968615,0.07407977428127573,0.05961207109524433,0.045996443824572485,0.03301146219553066,0.021379310646760567,0.012246821867097848,52390.0
Sabrina Carpenter - Espresso.mp3,1,63846.18177808226,3.454851386172966,48.0,4256.418030230526,7.854903550110692,144000.0,576000.0,-0.23523211479187012,0.2372124195098877,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9994658393309922,35.53333333333333,0.08941820561885838,1.4263020603092526e-05,0.3707985021173954,0.114139585377663,0.038794119420983764,2.9574437602504196,0.300841093090793,2.9574437602504196,0.300841093090793,0.8631916674528736,0.5481579389070369,0.48708967259068725,0.5555887832595112,0.48708967259068736,0.5481579389070369,0.8631916674528736,35.61376962647658,-92.96471943889549,-83.94440026629806,-65.83929186206062,185.59093826475663,-115.30578956609595,157.45226088736186,-29.483245149084254,39.05723309332099,-43.85305071399897,-443.11898061864787,114.06085097523862,0.9654368162155151,0.12134090229828373,13246.533333333333,6.00467018052263e-07,0.23214778812571152,0.052849690920094824,-2.2759371899805e-07,0.0006448966450989246,0.1853962135501206,0.03917187452316284,-0.00010916590690612793,2471.8,-0.9812712073326111,133338.0,23974.0,1.9467080235481262,133338.0,3552.733333333333,0.2977839023009113,721855.4625940426,-0.016799126444745127,3.5327465801123705e-11,4334.272230807456,0.00017817040215649814,-3341621652084.6055,0.6583131178497843,2.9737916229639954,119808.0,13246.533333333333,80.6,0.9988264480823277,-4.436148083646894e-10,4592.173339042202,0.37292937484545974,2.8321056980619517e-07,6.516355156564849e-07,4.5212190692435703e-07,2.5307412808415613e-07,1.5592105867938023e-07,9.338463790695192e-08,5.285567797691278e-08,3.756684736830845e-08,3.8156898328275284e-06,2.3698218839703956e-08,1.7424496181588608e-08,1.4273779423702895e-08,1.0769406995789005e-08,5.927456692062939e-09,5.659537367468293e-10,2.0902067658796098e-10,9.538556638529983e-11,4.64678059138239e-11,2.315016044690092e-11,1.9638789526872417e-06,1.20088796005848e-11,4.304626435342711e-12,1.4693083104426504e-06,1.0919455122755843e-06,7.58093551617452e-07,4.976805876559956e-07,3.696261297831986e-07,3.2609491496553896e-07,1.9140996868970803e-05,3.335798100996971e-07,4.6940732399946176e-07,6.569254258837683e-07,0.2977839023003058,38051.724612777354,0.0886752524691981,3.2865079728462986e-07,4.181757930542613e-06,3.953665534674923e-06,3.716774120422882e-06,3.4190060555758882e-06,3.0018453689002084e-06,2.4646835232821004e-06,1.806531487370626e-06,1.0628613421487483e-06,0.07955821335115226,0.3779768778821492,0.3356612479387561,0.29749812770786943,0.2620270527907262,0.22949790218704239,0.19833752370504926,0.1633339211780163,0.12070701145660773,2.109777046455669,0.07955821335047344,0.3779768778590166,0.3356612479154716,0.2974981276846517,0.2620270527684201,0.22949790216741028,0.19833752368973526,0.1633339211680258,0.12070701145192828,0.0063295093115194505,0.14286652019604995,0.11266847335217166,0.08850513597587334,0.0686581763825044,0.05266928709924222,0.039337773303376296,0.02667796980412287,0.014570182613655945,54916.0
Sabrina Carpenter - Espresso.mp3,2,60451.9365904557,3.2823878111355156,54.0,4030.1347034396904,7.107010059842206,144000.0,576000.0,-0.21929800510406494,0.21969780325889587,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9995194983049558,39.86666666666667,0.07560630142688751,9.774808063802952e-06,0.3371024690568447,0.3514472011318617,0.05990621178504485,2.96947033296086,0.23659988174532956,2.969470332960859,0.23659988174532967,0.8444002878149945,0.5605244433727357,0.5680509540841764,0.6038001716639851,0.5680509540841763,0.5605244433727357,0.8444002878149945,5.597069027799348,-96.02215089241949,90.11294216815219,184.01879425950972,93.47447249386808,-225.35723407226027,136.4857915931643,-257.65842996305867,140.20299284800504,132.90259341392868,-143.84773859072047,270.27491096003865,0.9541133046150208,0.11266002709649092,13313.333333333334,0.0001589457405986549,0.22047286794201865,0.045673791983814785,1.820634888707332e-07,0.0019338568672537804,0.1685607573017478,0.03137889504432678,0.0001220703125,2430.4666666666667,-0.9981244802474976,128092.0,24476.0,1.9522377848625183,128092.0,3655.8666666666663,0.2897602854814641,721510.9353262543,-0.02361145615337478,-6.147345636298808e-10,4284.579392302832,0.00013126935821293305,-3117337934392.0283,0.647922973916674,3.083110869191589,119234.0,13313.333333333334,76.26666666666667,1.0306195528814317,-4.4649052736933757e-10,4604.192285441566,0.34208344447825767,2.0177833230046263e-07,4.5318621706749634e-07,3.422186058381168e-07,1.9130106711631417e-07,1.2429448946172307e-07,7.867098481598649e-08,4.423792416710518e-08,2.9962526168808534e-08,3.000109212318428e-06,1.8536921140242915e-08,1.5272401522479586e-08,1.557571181640288e-08,1.1780269083465682e-08,7.435620459158388e-09,5.793804424718728e-10,2.116329043336169e-10,9.7754902941228e-11,4.871034926969216e-11,2.486630033762476e-11,1.645964829231828e-06,1.3201536776422027e-11,4.795834991970318e-12,1.3086391838798836e-06,8.483297636098954e-07,5.95124584378685e-07,4.042352404893853e-07,3.7210915552328776e-07,3.515332661940355e-07,1.4888490968793955e-05,3.446046598226798e-07,4.102246714350669e-07,4.999704094327899e-07,0.2897602418872388,32885.08455455466,0.08396099777855115,4.6976128870720846e-07,1.046347784602456e-05,8.869656459762735e-06,7.209057053937715e-06,5.628632693220102e-06,4.262096634684644e-06,3.14242901861841e-06,2.2265491441332634e-06,1.3269365772986149e-06,0.07192049880380379,0.31712035826622825,0.28317664730348535,0.2531217674415992,0.22651165210632343,0.20311093512618775,0.1792907885449071,0.14873197669306557,0.11182502234477328,2.121354107618534,0.0719204988022696,0.31712035809360556,0.2831766471645777,0.25312176733894015,0.2265116520363899,0.20311093508146968,0.1792907885173684,0.14873197667639962,0.11182502233690043,0.005172558147967263,0.10056532151741662,0.08018901349937171,0.06407062910078855,0.051307528508254575,0.041254051949668996,0.03214518684717972,0.02212120088606908,0.01250483562064828,53536.0
Sabrina Carpenter - Espresso.mp3,3,74132.97640337156,3.8076914413122833,63.0,4942.205291065453,7.493596298845493,144000.0,576000.0,-0.2709563374519348,0.2686323821544647,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9994338232447812,39.0,0.10370818674564353,1.2184063671362325e-05,0.4257449023425579,-0.20863051318717618,0.218213738126287,3.1861729318414445,0.46424564672031554,3.186172931841444,0.4642456467203156,1.0143701915939791,0.6911492780167683,0.4911588529949814,0.7065977638836679,0.49115885299498174,0.6911492780167683,1.014370191593979,-15.295702150409733,-112.11928838494879,-195.71264406606969,-62.76376857130147,239.3607969609916,-62.54093128694936,323.6932561002964,-158.64468191724356,151.1409296733634,-21.873974875260753,-227.0537076011155,147.97073604320784,0.985061764717102,0.11471050873930629,12674.8,0.00024007068454504608,0.2552553203435138,0.0470426987966839,-2.223253026604342e-07,0.003745938651263714,0.21281888615339994,0.03335411846637726,9.09268856048584e-05,2085.2,-0.9735017418861389,133796.0,22110.0,1.958563506603241,133795.0,2173.2000000000003,0.3208776514918185,721548.2623876398,-0.02235341407515266,3.9204926589278145e-10,4118.257115805324,0.00012486097765640139,-3134374548179.543,0.6206151260049042,2.783481433497817,120395.0,12674.8,72.13333333333333,0.9608650023418567,-4.5611557890218024e-10,4483.914885153254,0.3768858477657818,2.2205286733739366e-07,6.048441895232559e-07,4.5138451213912783e-07,2.3260902083411144e-07,1.4544131400769285e-07,7.823509500015505e-08,4.283857010064242e-08,2.7284863236055015e-08,3.149612404508641e-06,1.3973483408800734e-08,6.523486382939751e-09,4.764101943888507e-09,2.5114235051255484e-09,1.203646883226478e-09,1.5405905383669807e-10,6.206903333794128e-11,2.8663470535468427e-11,1.4734575440209823e-11,8.291706305833744e-12,1.6765963321102765e-06,4.910116545715577e-12,1.8776527470462315e-12,9.890857050443408e-07,6.086139651854146e-07,5.166500659231351e-07,4.472632119872921e-07,3.8322205831543217e-07,2.72063175751301e-07,1.6489789339028036e-05,2.464456715765045e-07,3.901376539423912e-07,5.133910706526633e-07,0.32087756168509424,33870.69609091361,0.10296240959297144,4.460852879342731e-07,1.9316156617942786e-05,1.6382611542046207e-05,1.3571693994586444e-05,1.0851067494291126e-05,8.248035789140863e-06,5.774110160870795e-06,3.551034527689187e-06,1.7216781145597005e-06,0.07359354747407021,0.32776143603440344,0.2913428208781432,0.25976340654753455,0.23065427305910885,0.20190909972296173,0.17051053832492466,0.13633281931092414,0.10404602732684402,2.114266763441883,0.07359354747271823,0.3277614354652182,0.2913428204175348,0.2597634061929987,0.2306542728038661,0.20190909955449457,0.17051053822715845,0.13633281926467758,0.10404602731259947,0.005416010229619232,0.10742755857822038,0.08488063900884392,0.06747702719698885,0.05320139356268029,0.0407672844829068,0.029073843646515263,0.018586637608655244,0.010825575799534196,43628.0
Benson Boone - Beautiful Things.mp3,0,11221.540325805485,1.19443062601178,25.0,748.1037274199871,4.2353891019327365,144000.0,576000.0,-0.05940975248813629,0.0642165094614029,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9996576958387776,87.13333333333333,-0.035567006468772866,3.264490514761352e-05,0.08005924709141254,2.8314822662514105,0.033092121804243216,2.993887255190993,0.37523281108973805,2.9938872551909927,0.37523281108973805,0.7995219007857801,0.4292030435240407,0.45372856767502345,0.7138335944800331,0.4537285676750239,0.4292030435240407,0.7995219007857801,21.902275525656663,-16.80040053804514,5.043502694348453,-101.00975011881172,-40.68425292045907,-23.126086188976675,199.82472126352783,84.8569616467894,14.7028632638933,-175.21107362982644,-103.54407907749244,-86.35924874914063,0.7947900891304016,0.0824260579646368,12479.733333333334,3.479835542428999e-05,0.07996243197823096,0.010415142186729264,-6.154137622092845e-07,3.128754906356335e-05,0.03996329940855503,0.0023649930953979492,1.0477378964424133e-05,1575.2,-0.7149500846862793,97250.0,15678.0,1.509740173816681,97251.0,1417.9333333333334,0.12484179057803456,720176.1521139615,-0.056944724110317736,5.583732220240981e-10,3739.8134791210427,0.00011817278452997025,-1257655686754.035,0.6092568564350485,3.914721626944029,128378.0,12479.733333333334,130.6,1.2886643282490733,-4.780160698169805e-10,4230.824923873725,0.09124157178247949,9.418969213353214e-08,2.8893999016082608e-08,1.8322628601237755e-08,1.6050657096088988e-08,9.54758684835094e-09,6.557517825001757e-09,4.178178485664564e-09,3.6005251965639756e-09,1.1160189027902366e-06,1.723251639335347e-09,9.936444051109359e-10,8.265599373958625e-10,4.596322866894796e-10,2.395658418871157e-10,2.688770721831305e-11,1.0739118758358161e-11,4.914616757628634e-12,2.4815701715349457e-12,1.3608058138494872e-12,3.9189592773938327e-07,7.37686072529072e-13,2.552992137739521e-13,1.3343026142354916e-07,9.075500259749184e-08,9.444642811729923e-08,1.002215511472008e-07,7.71643162177558e-08,6.068329694753166e-08,6.625078076355411e-06,4.912691991438016e-08,6.390294149254271e-08,4.635261403603957e-08,0.12484178572819397,7498.891959302884,0.015585471463804295,3.205201908647108e-07,9.817987844869347e-06,8.055044526418416e-06,6.580304763686555e-06,5.322888998538207e-06,4.207639202320476e-06,3.1236113423317e-06,2.042140132388893e-06,1.0525859260802876e-06,0.024091455187221555,0.21322357523634833,0.18501257895954273,0.158384418429777,0.1321311502751068,0.10616567005355114,0.08010829300258365,0.05745831271337643,0.04283815104676176,2.0142721239962698,0.024091455185089393,0.21322357501031122,0.18501257878419322,0.15838441829308297,0.13213115016789076,0.10616566997017092,0.08010829294168516,0.05745831267708629,0.04283815103383009,0.0005803982129351706,0.045464292940177814,0.0342296543083773,0.025085623958038275,0.017458640844689698,0.01127114948021525,0.006417338598030844,0.0033014576956978147,0.0018351071839972381,25585.0
Benson Boone - Beautiful Things.mp3,1,23872.0597636572,2.0124684314301104,29.0,1591.472861289454,10.183205721546743,144000.0,576000.0,-0.12900158762931824,0.12932395935058594,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9995009422594066,38.53333333333333,0.07337476909160623,4.033473025579608e-05,0.20040889456868172,1.2376485809412117,0.12034653254213226,2.8268833910326094,0.33017513280097455,2.8268833910326086,0.33017513280097455,0.7819155685800443,0.42498724331065274,0.3464674260906442,0.3826891887694695,0.3464674260906446,0.42498724331065274,0.7819155685800443,35.38799752267792,-84.14580594209966,62.85940076927716,126.26855405189018,172.1864855327496,-62.29463254868458,44.69328155357775,-204.91945979694825,-144.17706355181565,-287.11101897528687,-37.17376562044156,187.0092584734088,0.8361053466796875,0.06331397510402145,13497.266666666666,-0.00017131667422763712,0.13527944438071818,0.027322095395400436,8.998946264159782e-07,-0.0007642237469553947,0.1001824913546443,0.01197691261768341,-3.184378147125244e-05,2419.9333333333334,-0.8588514924049377,98895.0,20614.0,1.6949568390846252,98895.0,2968.4666666666667,0.18208689837721712,720865.7899511338,0.029961845957421174,7.836181666796152e-10,4234.668585189534,9.11000243786229e-05,-2450309529077.3438,0.724971634009173,3.569106198315045,105674.0,13497.266666666666,79.8,1.1725540743092826,-4.4937886019298345e-10,4456.696152350288,0.14518778512586306,1.6491808114174564e-07,8.322383460707905e-08,8.612818549250208e-08,8.479850707722607e-08,1.0203941503101689e-07,7.45918617955483e-08,4.392585305952235e-08,2.4280824834226584e-08,2.6070076418285328e-06,1.1917244046763639e-08,8.35094093838948e-09,5.681538538099338e-09,4.908349435118389e-09,3.3506365581419847e-09,2.766688395618576e-10,1.0086477823457249e-10,4.628280251985747e-11,2.268472213928788e-11,1.1336538842192029e-11,1.6064567355355064e-06,5.994606179490711e-12,2.2031821033925778e-12,7.246336288866201e-07,4.561223648896048e-07,6.264431566848631e-07,5.70330142024134e-07,5.259891425080511e-07,2.755634681080449e-07,9.829833586528255e-06,2.0321101289823058e-07,1.861985445652412e-07,1.0657265081778312e-07,0.18208681778545127,19671.881362592918,0.03315560921123214,4.7380647431416563e-07,9.215096685344261e-06,7.80557204849255e-06,6.5559365435007755e-06,5.4119565635031605e-06,4.314860485896784e-06,3.2411862520722825e-06,2.2315653082518304e-06,1.3007530617799884e-06,0.05269485349395488,0.3311720879849015,0.29766316672389975,0.2654816551248688,0.23362147197302952,0.20086572109794532,0.1652335898340825,0.13274019236163173,0.10483468197781548,2.0730462517448505,0.05269485349182475,0.3311720878566932,0.2976631666215576,0.265481655043921,0.23362147191034421,0.20086572105160094,0.16523358980229325,0.13274019234287374,0.10483468196974585,0.0027767475845248747,0.10967495177536132,0.08860336076317318,0.07048050916485948,0.054578992137555744,0.04034703789357956,0.02730213919895251,0.017619958663223117,0.010990310543697755,39225.0
Benson Boone - Beautiful Things.mp3,2,52424.97093326223,3.264257348825694,27.0,3495.0029163881995,7.538715274000987,144000.0,576000.0,-0.2383948266506195,0.23618119955062866,1.388888888888889e-06,2.777777777777778e-06,4.166666666666667e-06,5.555555555555556e-06,6.944444444444445e-06,8.333333333333334e-06,9.722222222222223e-06,1.1111111111111112e-05,1.25e-05,1.388888888888889e-05,0.9994040591217002,39.666666666666664,0.07380126714706425,3.168761636551941e-05,0.38240089640021324,-0.4062151970563983,0.02592014486046227,3.024145911039696,0.4486872890548559,3.024145911039696,0.4486872890548559,0.8209358783600479,0.42204912964766633,0.2519310076246271,0.42606197552017205,0.25193100762462733,0.42204912964766633,0.8209358783600479,4.527260233051017,-58.43947124922557,-25.711797381075634,-82.13067739189728,83.05798441227752,91.70992180007757,72.33056653395433,-0.8102616878164007,-66.27055555220393,-64.48678218873965,-77.88992433542026,8.077503632717715,0.8358242511749268,0.12737063042287938,12563.466666666667,-3.54331977080114e-05,0.21927845140094837,0.048646864858601355,-1.1464308313129417e-06,-0.0001924801617860794,0.1912083998322487,0.035998448729515076,-0.00010728836059570312,2265.5333333333333,-0.8575601577758789,96509.0,25713.0,1.6933844089508057,96507.0,4984.733333333334,0.26983783950649115,721602.0499684871,0.01547392102580812,2.052985122446142e-09,3908.9119400438744,0.00015543098887181283,-3634125292599.8506,0.7013440761922475,4.056661731675546,119511.0,12563.466666666667,83.4,1.2972216120717566,-4.682303608020429e-10,4093.715357481108,0.31749701053538637,3.3886541944803005e-07,1.734187746810982e-07,1.6507300913077293e-07,1.6970059062924578e-07,1.2602353940536761e-07,7.514650429635763e-08,4.073041761283936e-08,2.649592871901616e-08,9.418942104730334e-06,1.6457728050346428e-08,8.089613316034806e-09,5.363541004728597e-09,3.2110333655328944e-09,1.8235730458492367e-09,2.0213499288916978e-10,7.876801355090339e-11,3.5920293177494967e-11,1.7580520119628345e-11,9.228642569375788e-12,4.004752988105116e-06,5.322696031995444e-12,2.0598621218831407e-12,1.794350683935189e-06,1.3718564390612075e-06,1.2088172403815647e-06,9.724537755644398e-07,9.746323765806702e-07,5.409097063355784e-07,2.037436297790893e-05,3.382667843559127e-07,3.1898551261446364e-07,2.1154126826730858e-07,0.2698378371800726,35025.694051328115,0.07281245837401935,2.526883256788433e-07,7.130177458254493e-06,5.8415243791674266e-06,4.713192372688714e-06,3.7231115510680676e-06,2.8479149891497875e-06,2.0204702141280575e-06,1.2572766697085742e-06,6.5835749850963e-07,0.0710244939233009,0.5834061610730152,0.5364234504016349,0.48139532570371124,0.41827885199237613,0.3502359328799227,0.2795414951065145,0.21369586259906373,0.15318291120106658,2.0649966853045862,0.07102449392285139,0.5834061610294439,0.5364234503698286,0.48139532568063853,0.41827885197580633,0.35023593286834387,0.2795414950992128,0.21369586259536516,0.15318291119965186,0.005044478736997153,0.3403627487271134,0.287750118106672,0.23174145958716802,0.17495719801019852,0.12266520867215908,0.07814344748230319,0.045665921690377184,0.023465004283600422,50349.0
