Audio Name,Artist Name,Song Name,Segment Index,d,i,c,t,_,k,e,y,s,(,[,',s,p,e,c,t,r,a,l,',,, ,',s,t,a,t,i,s,t,i,c,a,l,',,, ,',t,e,m,p,o,r,a,l,',,, ,',f,r,a,c,t,a,l,',],)
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,0,78.4878961293188,25.0,5.232533676029137,17.2,2.0713163671760597,0.18917808118113905,2.7484394772594123,0.044784173143895156,2.7484394772594123,0.044784173143895156,1.094821693104572,0.4733145187505531,0.5204642102672189,0.756106351934712,0.5204642102672189,0.4733145187505531,1.094821693104572,0.018643055555555555,0.07287445664405823,10973.466666666667,0.0,0.005842486629262567,739.5333333333333,-0.06231334060430527,0.1351877972483635,1084.2,0.010440831712381735,719999.3405855071,2160.395037098154,-113230281884.47272,9.068837428486349,10973.466666666667,2.528390997130003,-5.694168383521567e-10,3564.3140049006956,7.051707938260403e-10,2.2180683969349936e-11,1.8759884452345175e-11,1.6120390971699154e-11,1.3613749140692218e-11,1.0893794438786414e-11,8.901592409497484e-12,7.318056798122211e-12,5.714287315672173e-09,8.543239393090251e-12,5.458866183901261e-12,5.202306490203129e-12,3.722418816585733e-12,2.0466538281323704e-12,1.821668336798641e-13,6.927621995180145e-14,3.197253624440904e-14,1.608925784832901e-14,8.438733747122326e-15,1.3438707186270282e-09,4.5070782687842385e-15,1.6096143334404006e-15,5.894582944242666e-10,3.533124270395651e-10,2.2861800511145146e-10,1.4628402227673828e-10,9.300444044282158e-11,6.404707944679614e-11,4.588462847254537e-08,4.4922228401733414e-11,3.614576875873612e-11,2.9046650357808164e-11,0.010440831599720906,0.0001090109644937306,0.0007593354572232973,0.020781314926362166,0.017483879499630973,0.014183200004263383,0.010915920641124812,0.007896846637977305,0.0052550928902145855,0.003185564516374172,0.001764271774172456,0.0007593354572078435,0.02078131492499674,0.01748387949854786,0.014183200003443596,0.010915920640535736,0.007896846637574319,0.005255092889952675,0.0031855645162154455,0.0017642717740972117,5.765903365730448e-07,0.00043186305001189235,0.0003056860423197422,0.0002011631623376824,0.00011915732343047413,6.236018681736882e-05,2.7616001282031164e-05,1.0147821286970946e-05,3.1126548928761223e-06,21914.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,1,1610.7091403056572,60.0,107.38075849365283,40.8,4.308820648201256,0.10817809295159186,3.320722725024262,0.2521859056005703,3.320722725024262,0.2521859056005703,1.3061560984951726,0.8755564987745467,0.7594649168954124,0.77374886011884,0.7594649168954121,0.8755564987745467,1.3061560984951726,0.016019444444444444,0.29005616903305054,10870.8,4.8983958549797535e-05,0.012628232943825424,346.8666666666667,-0.33136165142059326,0.6214178204536438,289.4,0.0472979495137189,720000.5709279767,1998.902673052853,-227042861703.25244,8.774416580121676,10870.8,2.4580961140137654,-5.787623833917588e-10,3473.9753260553953,2.203703070881786e-09,3.275151771138693e-11,1.1137553525105016e-10,4.3487711442761574e-11,6.686425995325858e-11,2.1776407282087143e-10,4.353905228864107e-11,1.8726404608756962e-11,3.643014761008539e-08,2.0682843702123596e-11,9.203696863863248e-12,9.824183333749964e-12,6.730838938614734e-12,4.4999801645640475e-12,4.4701486908207865e-13,1.5018566356627507e-13,4.664004356355846e-14,2.6463236870820527e-14,2.5109844024589835e-14,1.2757870218627688e-08,1.6290057653002903e-14,4.994052523901711e-15,1.7162606814622921e-09,1.5562153208277258e-09,1.7324640308232269e-09,1.206633103828691e-09,7.54024642423488e-10,4.867337816121114e-10,2.7625950219156455e-07,1.8966899925820267e-10,8.587773810477681e-11,7.052166087992579e-11,0.04729794938926955,0.002237096016429904,0.001695700839276961,0.025014417549401913,0.021115691857463256,0.01810332364277773,0.01563948331148462,0.013216108330200888,0.010347737234593684,0.007196700484542714,0.0042893490907753825,0.0016957008391381182,0.025014417543554227,0.02111569185271972,0.018103323639085307,0.015639483308749137,0.013216108328250653,0.010347737233217351,0.007196700483582852,0.004289349090246224,2.8754013358537185e-06,0.0006257210850432734,0.00044587244241901396,0.0003277303267814649,0.00024459343816464284,0.0001746655193440563,0.00010707566584771266,5.179249785040165e-05,1.839851561799611e-05,17194.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,2,1920.495816395483,62.0,128.03323225029922,40.93333333333333,1.3736468120045657,0.27914025260808184,2.9007963799852967,0.11833874694540225,2.900796379985297,0.11833874694540225,1.0868570809779179,0.7517388387116075,0.7486893703979962,0.8669978487338549,0.7486893703979962,0.7517388387116075,1.0868570809779179,0.009169444444444444,0.29765260219573975,11299.4,0.0004938209895044565,0.030201678862795234,390.46666666666664,-0.3613244891166687,0.6589770913124084,288.3333333333333,0.051646445187924425,720003.2180079219,2680.4168448869914,-303458077375.6423,5.620002896675509,11299.4,1.7617091130794378,-5.393232345152434e-10,3994.2018334190875,2.758149606228907e-09,1.0348881326329104e-09,7.402689946187423e-10,4.0456523979201264e-10,1.594238489935697e-10,1.047708191137716e-10,7.89705418088157e-11,6.336019583135012e-11,3.882071097852866e-08,6.165389110781881e-11,2.2236798840228216e-11,1.4237261835063664e-11,1.2687652860226152e-11,9.250382760929006e-12,9.00173113522574e-13,3.1410298321138493e-13,1.1797138166550032e-13,6.31266463782002e-14,4.613806187304555e-14,8.40278646566731e-09,2.7348819964386505e-14,8.542356674152071e-15,2.578632674575396e-09,3.5815215223709697e-09,2.989411481031354e-09,2.915491572317171e-09,2.775430164206273e-09,1.6893568874339762e-09,3.349387471489144e-07,9.760017211901729e-10,6.969284593083621e-10,7.191824979963486e-10,0.05164644516845196,0.0026673552985379146,0.0036705993925730553,0.02686999196052129,0.021703723779146023,0.017366325694456546,0.013741459272055688,0.010882560890169393,0.00882083355440134,0.007664980154487159,0.0066744088261260735,0.0036705993901250712,0.026869991805346386,0.021703723627865063,0.01736632555307335,0.013741459147031829,0.01088256078898257,0.008820833484342589,0.007664980117963442,0.006674408813670848,1.3473299882786546e-05,0.0007219964596193819,0.00047105161931474825,0.0003015892632153284,0.0001888276994895447,0.00011843012932590092,7.780710335849942e-05,5.8751920208774855e-05,4.4547733012007096e-05,7892.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,3,1912.6696223040772,30.0,127.51148525289022,82.33333333333333,1.7479567031897068,0.15200774951225848,3.149557308762926,0.36186014137542055,3.1495573087629265,0.3618601413754206,0.7831858857874076,0.5735508831262887,0.4556180174859005,0.5458956921126532,0.45561801748590014,0.5735508831262887,0.7831858857874077,0.01739861111111111,0.4099709093570709,11953.8,0.0009030279470607638,0.029186319676227868,3420.3333333333335,-0.31310391426086426,0.7230748236179352,5117.533333333333,0.051541105794631926,720046.9311763374,4108.203394733902,-521889529322.54504,3.420132634699209,11953.8,0.9792442374432295,-4.5669738661577715e-10,4019.217423224606,1.2143825208151173e-08,4.663050861089458e-09,4.817655712639996e-09,3.705939909258405e-09,1.952036276046994e-09,1.0175385380414546e-09,6.702345344125125e-10,3.9616851799483066e-10,9.440737602598273e-08,1.8486914546284645e-10,9.583630505809865e-11,7.272275277836851e-11,4.957976685256451e-11,3.0184527956998236e-11,3.2088997125230104e-12,1.2397740377734987e-12,5.488589240370713e-13,2.871689933399089e-13,1.7903671084306455e-13,2.7834005092220283e-08,1.1674082523258758e-13,4.626772809109563e-14,2.0744046512970626e-08,3.256028866413248e-08,3.690827048542731e-08,5.615687452812514e-08,5.4626347302048756e-08,2.803903247705975e-08,8.787896735356024e-07,1.214658260086771e-08,7.062202606113279e-09,6.454144474052225e-09,0.051541064278370415,0.002656481306947111,0.013444455404724909,0.06964461683770695,0.05753133649496084,0.04640931865150826,0.03643467290043912,0.028652779074803153,0.024653645581041043,0.02635980247023271,0.027729572372394665,0.013444455403820048,0.06964461660453317,0.057531336298371566,0.04640931849050131,0.036434672775841725,0.02865277898899188,0.0246536455356339,0.026359802454953205,0.027729572368757737,0.0001807533811053061,0.004850372621992416,0.003309854656276326,0.0021538248427527868,0.0013274853802826623,0.0008209817437920147,0.0006078022381966813,0.0006948391854641571,0.0007689291837541726,24112.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,4,2906.904107332703,33.0,193.7938763136751,40.93333333333333,2.858664406496728,0.031240499045265047,3.059954575858894,0.3859455229956603,3.059954575858894,0.3859455229956603,0.8150574210201619,0.5551770756275399,0.5222207417834244,0.6987309292309949,0.5222207417834244,0.5551770756275399,0.8150574210201618,0.016473611111111112,0.37720727920532227,12078.866666666667,0.0030699470080435276,0.03208768554031849,2041.2666666666667,-0.4467726945877075,0.8239799737930298,3899.2,0.06354027711412553,720055.7399315641,3966.29057611631,-624798657709.9373,3.210288872526034,12078.866666666667,1.0098680216874885,-4.649098655520293e-10,4196.364125319598,1.7014659548148568e-08,1.0170294688341572e-08,7.553610784632926e-09,4.6667963894727595e-09,2.557853603105625e-09,1.3316264108873586e-09,9.543127162797977e-10,7.099069740095051e-10,1.3636442620389004e-07,4.019163180236872e-10,1.768146913777923e-10,1.354547365861856e-10,9.154919826435937e-11,6.66027357333582e-11,5.587342360701108e-12,2.0403308694894267e-12,9.66882304897262e-13,5.350218982674719e-13,3.1904051253421507e-13,3.434643689670253e-08,1.9024808507252856e-13,7.170714540027458e-14,2.117044980820559e-08,2.6560336358289264e-08,2.880956485464315e-08,5.067478947830271e-08,4.706501970117952e-08,2.5779387672461584e-08,1.289381968238611e-06,1.912350303223438e-08,1.5953607627973666e-08,1.1826957987030343e-08,0.06354026893867895,0.004037365776799648,0.01459156639319892,0.08952540015376133,0.07402751805889887,0.05929185966876289,0.045508333658149075,0.03386295865128829,0.02588618336304648,0.024535977417560525,0.026074293511172634,0.014591566393096833,0.08952540014772835,0.0740275180534347,0.059291859663819266,0.045508333653615986,0.033862958647245193,0.025886183360173193,0.02453597741650075,0.02607429351095944,0.00021291380980415295,0.008014797271610878,0.005480073429151602,0.003515524622394038,0.0020710084319288374,0.001146699968345038,0.0006700944889565075,0.0006020141877830349,0.0006798687820956615,22308.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,5,4192.9123067934925,44.0,279.52787535272637,40.86666666666667,2.7182922698055147,0.051275108758296106,2.901951876350073,0.2216202855305031,2.901951876350073,0.221620285530503,0.9074906503293813,0.6189925064779382,0.6573580378983612,0.7838434953184608,0.657358037898361,0.6189925064779382,0.9074906503293813,0.014926388888888888,0.6318200826644897,12118.2,0.0029931403696537018,0.04051843471825123,830.4666666666667,-0.6322556138038635,1.2640756964683533,837.1999999999999,0.07631179014405941,720031.3551123223,3233.079823829745,-675911323177.8231,4.461143963753749,12118.2,1.4826780590396373,-5.073406897555342e-10,4231.073511930294,1.9955768375311573e-08,6.896372969522638e-09,6.349057371258199e-09,3.5243946279898322e-09,1.7748832683732441e-09,1.131799900341667e-09,8.73922769041392e-10,7.423088633337024e-10,1.586511962301954e-07,3.543663978394007e-10,2.0333555451418875e-10,1.5728449311127133e-10,1.1846367777932717e-10,7.371239519068431e-11,6.843364940098614e-12,2.440710016464913e-12,1.0453704875152945e-12,5.295529121438741e-13,3.0864071720189215e-13,5.033658033405232e-08,1.785880186174786e-13,6.434073892685835e-14,2.3279433534625744e-08,2.0285649264870145e-08,1.4347123992346858e-08,1.1710076579863975e-08,1.6064463999130405e-08,1.2192195666020185e-08,1.4953895503390267e-06,1.2400236103456152e-08,6.8812591035562236e-09,6.070105681145084e-09,0.07631178521590871,0.005823488562838984,0.010308758214545447,0.09440593265146038,0.07819695542363324,0.06312891946896602,0.04931661783364887,0.037484054422487895,0.027844270590053465,0.020838787232230822,0.016884335224246934,0.01030875821267849,0.09440593248418393,0.07819695526903014,0.06312891932703636,0.049316617705963094,0.03748405431406692,0.027844270509751256,0.02083878718803076,0.016884335210913228,0.00010627049588746622,0.008912480088208295,0.0061147638133467,0.003985260455399465,0.0024321287819561123,0.0014050543278199192,0.0007753034002202034,0.00043425505146803495,0.0002850807755144843,18213.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,6,8289.169059583679,43.0,552.6120381556316,41.13333333333333,1.453456374853217,0.0447253445854389,2.948787214724911,0.29061320106170574,2.948787214724911,0.29061320106170574,1.0377439534204012,0.6377524201420208,0.5315430883568286,0.7285070370629977,0.5315430883568287,0.6377524201420208,1.0377439534204012,0.01836527777777778,0.6910489797592163,12802.666666666666,-0.001141813350841403,0.062048158375546336,1394.6666666666667,-0.6203511953353882,1.3114001750946045,610.7333333333332,0.10729741285314073,720102.8844649113,3755.320600877709,-979655177391.3354,3.518059703705757,12802.666666666666,1.1866699529835747,-4.771186744158527e-10,4413.866940765362,3.322208526263261e-08,2.0494169773649532e-08,1.9105194779892206e-08,1.2490257741971307e-08,7.917825611253533e-09,4.9226971061114774e-09,3.329934387060938e-09,2.418269746207693e-09,3.013051022082137e-07,1.6175363633581983e-09,8.324805523873182e-10,5.502083958694889e-10,3.3685824489783927e-10,1.940646048442005e-10,2.0428379708460994e-11,7.800948610792214e-12,3.4239497913247406e-12,1.6555280288643214e-12,8.868242254757565e-13,9.734605522224113e-08,4.951635021043068e-13,1.8029763654603682e-13,5.726092271404649e-08,4.0306156420197395e-08,4.895001177181495e-08,8.242426930745006e-08,7.862069583244423e-08,3.414725880136931e-08,2.6365651529600946e-06,2.4538804325714012e-08,1.736366824459113e-08,1.97945505885047e-08,0.10729740838168482,0.011512733845426048,0.018929913472702717,0.1081294826563927,0.08980505487520991,0.07376271333350287,0.059775667020351246,0.04820381557686792,0.039041845419459945,0.03458478396213501,0.0332350005243348,0.018929913470877715,0.10812948243598011,0.08980505467880294,0.07376271316637653,0.05977566688616782,0.048203815477540025,0.03904184535510334,0.03458478393072898,0.033235000514551145,0.00035834162401491757,0.011691984971872932,0.008064947845862785,0.005440937853665137,0.0035731303516860994,0.002323607826592727,0.0015242656887318046,0.0011961072795352097,0.001104565259202215,27414.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,7,8664.33321970234,39.0,577.6230169010128,39.93333333333333,2.1850182955019752,0.0035148356937347485,3.084724202831932,0.15638127002302077,3.0847242028319326,0.15638127002302082,1.0140943314813353,0.5429827736632571,0.47893596650659553,0.6738435534597917,0.47893596650659537,0.5429827736632571,1.0140943314813353,0.018291666666666668,0.6877800226211548,12246.533333333333,0.0021257903426885605,0.0568421371281147,1244.2666666666667,-0.7062163949012756,1.3939964175224304,2022.533333333333,0.109698660604747,720089.6004687687,3297.9724841855996,-1123781701746.7898,4.590135372709195,12246.533333333333,1.4981625271232546,-5.035853587609052e-10,4089.4518346143486,4.512270817259884e-08,1.3715552736713324e-08,1.11578186991482e-08,7.012739687879995e-09,5.286751822030551e-09,3.885343132405345e-09,2.417405088532861e-09,1.8188462192533042e-09,3.8260752486601054e-07,1.226632475460935e-09,7.631640490801751e-10,5.42714133710093e-10,3.590936616737407e-10,1.816132947231222e-10,2.1353844524067617e-11,8.07763066796528e-12,3.521681434364374e-12,1.6883636277691474e-12,8.982738791740232e-13,2.2567676086112548e-07,5.010104670456885e-13,1.824504917464302e-13,1.1090386905284738e-07,7.940552602219404e-08,4.948775275753802e-08,7.241355269204149e-08,5.6905319847449236e-08,2.658840213438001e-08,3.044367454829361e-06,1.9845541812693944e-08,1.6377811706310605e-08,1.586643990941354e-08,0.1096986318258963,0.01203378982447355,0.016889966700532184,0.13162998677299273,0.11170012480070246,0.09514243786626461,0.08157713058375088,0.07007120670527982,0.05853345119773499,0.04648809287262645,0.03479120243996711,0.016889966698868417,0.13162998666778458,0.11170012470871286,0.09514243778963286,0.08157713052336428,0.07007120666065975,0.058533451167270635,0.046488092854645495,0.03479120243254402,0.0002852709750888841,0.01732645339016115,0.012476917859942005,0.009052083468554158,0.006654828224426012,0.004909974002880887,0.0034261649055512557,0.0021611427772621414,0.0012104277667022568,25210.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,8,14953.993107111171,22.0,996.934258438326,37.8,2.5173041367974447,0.11249540824295774,2.901422400973214,0.36111690227762133,2.901422400973214,0.36111690227762133,0.8019575593419763,0.4661729298283134,0.4202287216228098,0.5317772066042441,0.4202287216228096,0.4661729298283134,0.8019575593419762,0.021968055555555557,0.826897382736206,13074.133333333333,-0.00022964156232774258,0.07135104015469551,1923.9333333333334,-0.8080698251724243,1.6349672079086304,2945.133333333333,0.14411604654231858,720302.8846890315,3823.7442118508975,-1663321693601.1863,4.015162552675586,13074.133333333333,1.3290644548941692,-4.731590077040398e-10,4336.149625288449,1.4233189575601362e-07,2.8823156908081526e-08,2.895822948831916e-08,2.4921248171660284e-08,3.021945200839238e-08,2.4040954646450872e-08,1.1034672740852008e-08,6.102101042566493e-09,1.3626340185099624e-06,3.9902708796845624e-09,2.845572472960225e-09,2.3330053869185784e-09,1.779971776841907e-09,8.008294533604309e-10,8.661393917624793e-11,3.2445763362776535e-11,1.4467953973472479e-11,6.872758184188885e-12,3.4255832887825023e-12,6.792483592942125e-07,1.885098912243829e-12,7.190932616819893e-13,3.900521317221655e-07,2.0029039171293068e-07,1.7290704411735806e-07,1.307383655958261e-07,1.5407967978092733e-07,1.3030461260124116e-07,8.813022217181877e-06,8.968438522618843e-08,5.618177855756215e-08,3.7808303022406395e-08,0.14411604595187186,0.020769434700802045,0.030357568328004812,0.308336687999466,0.26457488878694474,0.2219585385057619,0.18144091326869294,0.14511541520109725,0.11234289247869941,0.08330772163232017,0.060131522190920814,0.03035756832786838,0.308336687957764,0.264574888763196,0.22195853849504846,0.1814409132656605,0.14511541520088317,0.1123428924785126,0.08330772163160229,0.06013152219035805,0.0009215819547811973,0.09507151314076351,0.06999987176405754,0.049265592810857906,0.032920805006676934,0.021058483728924715,0.012620925490438644,0.006940176483448535,0.003615799960929522,33243.0
Jason Mraz - I Won't Give Up.mp3,Jason Mraz , I Won't Give Up,9,27144.521601472006,18.0,1809.6372868165877,39.06666666666666,0.5445478428585226,0.17166594203724994,2.9169039459617103,0.33010725375086536,2.9169039459617108,0.3301072537508654,0.7538942963488711,0.4577980078659538,0.43682659459905093,0.49783600787869814,0.43682659459905093,0.4577980078659538,0.7538942963488711,0.023794444444444444,0.8094097971916199,12848.466666666667,-0.0029078132938593626,0.11856736615300179,1478.2,-0.8429725766181946,1.6523823738098145,1819.0666666666666,0.19416674392513486,720446.3830197154,3459.09866053379,-2264449394309.809,4.725361635087694,12848.466666666667,1.5556112729603924,-4.94261004962366e-10,4189.282371095846,2.452190930063187e-07,4.851509239435457e-08,3.3450275972014025e-08,2.527432394567078e-08,4.455057421563061e-08,4.223739151777856e-08,1.6443190852922908e-08,7.857577318762654e-09,4.925762143963229e-06,4.756832816918862e-09,3.3465708967565667e-09,3.1066630041402477e-09,3.210713605430851e-09,1.1474166781804976e-09,1.1804089147449165e-10,4.540082556024773e-11,2.10147485805105e-11,1.0413019485730746e-11,5.344356235257597e-12,1.1555357117975538e-06,2.8931599804323933e-12,1.0684572785379015e-12,5.457538917195188e-07,4.488627857910938e-07,2.3494599205827983e-07,1.336834112265149e-07,1.4520782708955798e-07,1.664218414380688e-07,1.558541339442728e-05,1.24186607136351e-07,6.727421931004201e-08,4.951809588758165e-08,0.19416673668650689,0.0377007216354873,0.03450644264802822,0.46917126755205374,0.4176109687751479,0.3599381223474587,0.29609130417242946,0.23082289689729849,0.16862580727597953,0.11495979285464746,0.07241163368393676,0.034506442648027935,0.46917126744289656,0.41761096870470144,0.3599381223047062,0.2960913041488212,0.23082289688577337,0.16862580727140675,0.11495979285334515,0.07241163368374814,0.0011906945842216413,0.22012167819397396,0.1743989211824791,0.1295554518882376,0.08767006039254974,0.05327920972674037,0.02843466287793361,0.013215753972884027,0.005243444692749328,33317.0
